-55.77,-30.68,56.85,130.84,183.45,121.08,0.01,-0.01,0.00
-55.77,-30.70,56.85,130.84,183.45,120.06,0.01,-0.01,0.00
-55.78,-30.73,56.88,129.83,183.45,120.06,0.01,-0.01,0.00
-55.79,-30.73,56.89,128.83,183.45,122.09,0.01,-0.01,0.00
-55.78,-30.71,56.87,129.83,183.45,120.06,0.01,-0.01,0.00
-55.79,-30.72,56.89,129.83,183.45,121.08,0.01,-0.01,0.00
-55.79,-30.72,56.88,129.83,183.45,122.09,0.01,-0.01,0.00
-55.78,-30.71,56.85,129.83,182.45,121.08,0.01,-0.01,0.00
-55.77,-30.72,56.84,129.83,184.45,122.09,0.01,-0.01,0.00
-55.76,-30.71,56.83,129.83,182.45,120.06,0.01,-0.01,0.00
-55.77,-30.72,56.84,129.83,184.45,121.08,0.01,-0.01,0.00
-55.78,-30.71,56.86,128.83,183.45,121.08,0.01,-0.01,0.00
-55.78,-30.69,56.86,127.82,183.45,121.08,0.01,-0.01,0.00
-55.78,-30.66,56.86,129.83,184.45,120.06,0.01,-0.01,0.00
-55.79,-30.66,56.89,129.83,184.45,121.08,0.01,-0.01,0.00
-55.80,-30.66,56.90,129.83,183.45,121.08,0.01,-0.01,0.00
-55.80,-30.67,56.90,128.83,182.45,122.09,0.01,-0.01,0.00
-55.78,-30.66,56.85,129.83,182.45,122.09,0.01,-0.01,0.00
-55.75,-30.67,56.81,129.83,182.45,122.09,0.01,-0.01,0.00
-55.74,-30.68,56.78,129.83,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.68,56.78,129.83,184.45,121.08,0.01,-0.01,0.00
-55.75,-30.67,56.80,129.83,183.45,121.08,0.01,-0.01,0.00
-55.76,-30.68,56.81,129.83,182.45,122.09,0.01,-0.01,0.00
-55.73,-30.69,56.78,129.83,182.45,122.09,0.01,-0.01,0.00
-55.72,-30.69,56.74,129.83,183.45,122.09,0.01,-0.01,0.00
-55.72,-30.69,56.73,129.83,184.45,122.09,0.01,-0.01,0.00
-55.72,-30.68,56.73,128.83,183.45,122.09,0.01,-0.01,0.00
-55.71,-30.65,56.72,128.83,184.45,121.08,0.01,-0.01,0.00
-55.73,-30.63,56.75,129.83,184.45,121.08,0.01,-0.01,0.00
-55.74,-30.63,56.77,128.83,183.45,120.06,0.01,-0.01,0.00
-55.75,-30.63,56.80,128.83,182.45,120.06,0.01,-0.01,0.00
-55.76,-30.63,56.82,129.83,182.45,122.09,0.01,-0.01,0.00
-55.75,-30.64,56.78,129.83,183.45,120.06,0.01,-0.01,0.00
-55.76,-30.66,56.81,129.83,183.45,121.08,0.01,-0.01,0.00
-55.76,-30.66,56.81,129.83,183.45,123.11,0.01,-0.01,0.00
-55.74,-30.65,56.77,129.83,183.45,121.08,0.01,-0.01,0.00
-55.74,-30.66,56.77,129.83,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.67,56.78,129.83,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.67,56.79,129.83,184.45,123.11,0.01,-0.01,0.00
-55.73,-30.65,56.76,129.83,183.45,120.06,0.01,-0.01,0.00
-55.75,-30.67,56.79,129.83,184.45,121.08,0.01,-0.01,0.00
-55.76,-30.66,56.81,129.83,183.45,120.06,0.01,-0.01,0.00
-55.77,-30.67,56.84,129.83,183.45,123.11,0.01,-0.01,0.00
-55.75,-30.66,56.79,129.83,182.45,120.06,0.01,-0.01,0.00
-55.76,-30.68,56.80,129.83,183.45,121.08,0.01,-0.01,0.00
-55.76,-30.69,56.81,129.83,183.45,122.09,0.01,-0.01,0.00
-55.75,-30.68,56.78,129.83,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.69,56.79,128.83,183.45,122.09,0.01,-0.01,0.00
-55.74,-30.66,56.77,128.83,183.45,120.06,0.01,-0.01,0.00
-55.75,-30.65,56.80,128.83,183.45,122.09,0.01,-0.01,0.00
-55.74,-30.63,56.78,129.83,183.45,122.09,0.01,-0.01,0.00
-55.73,-30.63,56.76,129.83,184.45,121.08,0.01,-0.01,0.00
-55.75,-30.63,56.79,130.84,184.45,120.06,0.01,-0.01,0.00
-55.77,-30.66,56.83,130.84,183.45,121.08,0.01,-0.01,0.00
-55.77,-30.68,56.83,130.84,182.45,120.06,0.01,-0.01,0.00
-55.77,-30.72,56.84,129.83,183.45,120.06,0.01,-0.01,0.00
-55.78,-30.73,56.86,128.83,182.45,121.08,0.01,-0.01,0.00
-55.77,-30.71,56.84,129.83,184.45,120.06,0.01,-0.01,0.00
-55.79,-30.71,56.88,130.84,183.45,122.09,0.01,-0.01,0.00
-55.77,-30.72,56.85,129.83,183.45,121.08,0.01,-0.01,0.00
-55.77,-30.72,56.85,129.83,184.45,121.08,0.01,-0.01,0.00
-55.78,-30.71,56.86,130.84,183.45,122.09,0.01,-0.01,0.00
-55.75,-30.73,56.83,129.83,183.45,122.09,0.01,-0.01,0.00
-55.74,-30.72,56.81,129.83,183.45,121.08,0.01,-0.01,0.00
-55.74,-30.72,56.81,129.83,183.45,122.09,0.01,-0.01,0.00
-55.73,-30.71,56.79,129.83,184.45,122.09,0.01,-0.01,0.00
-55.73,-30.69,56.78,128.83,183.45,120.06,0.01,-0.01,0.00
-55.74,-30.68,56.81,129.83,182.45,120.06,0.01,-0.01,0.00
-55.75,-30.70,56.82,129.83,182.45,121.08,0.01,-0.01,0.00
-55.74,-30.71,56.81,129.83,184.45,122.09,0.01,-0.01,0.00
-55.74,-30.70,56.80,128.83,183.45,120.06,0.01,-0.01,0.00
-55.75,-30.68,56.82,128.83,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.67,56.82,129.83,183.45,119.05,0.01,-0.01,0.00
-55.77,-30.68,56.87,130.84,183.45,121.08,0.01,-0.01,0.00
-55.76,-30.71,56.86,129.83,182.45,120.06,0.01,-0.01,0.00
-55.76,-30.72,56.87,129.83,182.45,122.09,0.01,-0.01,0.00
-55.74,-30.73,56.82,129.83,183.45,121.08,0.01,-0.01,0.00
-55.74,-30.73,56.82,129.83,184.45,121.08,0.01,-0.01,0.00
-55.75,-30.71,56.84,130.84,184.45,122.09,0.01,-0.01,0.00
-55.75,-30.72,56.83,130.84,183.45,121.08,0.01,-0.01,0.00
-55.75,-30.74,56.83,129.83,182.45,122.09,0.01,-0.01,0.00
-55.73,-30.74,56.79,129.83,182.45,121.08,0.01,-0.01,0.00
-55.72,-30.75,56.78,129.83,183.45,121.08,0.01,-0.01,0.00
-55.72,-30.74,56.78,129.83,184.45,120.06,0.01,-0.01,0.00
-55.74,-30.74,56.83,129.83,183.45,121.08,0.01,-0.01,0.00
-55.74,-30.73,56.83,129.83,184.45,121.08,0.01,-0.01,0.00
-55.75,-30.72,56.84,129.83,183.45,122.09,0.01,-0.01,0.00
-55.73,-30.71,56.81,129.83,182.45,122.09,0.01,-0.01,0.00
-55.72,-30.72,56.78,129.83,183.45,123.11,0.01,-0.01,0.00
-55.70,-30.70,56.74,129.83,182.45,121.08,0.01,-0.01,0.00
-55.69,-30.71,56.73,129.83,182.45,121.08,0.01,-0.01,0.00
-55.69,-30.72,56.73,129.83,183.45,121.08,0.01,-0.01,0.00
-55.70,-30.72,56.73,128.83,184.45,120.06,0.01,-0.01,0.00
-55.72,-30.69,56.78,129.83,183.45,122.09,0.01,-0.01,0.00
-55.71,-30.69,56.76,128.83,183.45,121.08,0.01,-0.01,0.00
-55.71,-30.67,56.77,129.83,183.45,121.08,0.01,-0.01,0.00
-55.71,-30.67,56.78,129.83,183.45,120.06,0.01,-0.01,0.00
-55.73,-30.68,56.81,129.83,184.45,122.09,0.01,-0.01,0.00
-55.73,-30.67,56.80,128.83,182.45,120.06,0.01,-0.01,0.00
-55.73,-30.67,56.81,129.83,182.45,122.09,0.01,-0.01,0.00
-55.72,-30.68,56.77,129.83,182.45,122.09,0.01,-0.01,0.00
-55.70,-30.69,56.74,129.83,182.45,121.08,0.01,-0.01,0.00
-55.70,-30.70,56.73,128.83,182.45,120.06,0.01,-0.01,0.00
-55.70,-30.69,56.75,128.83,184.45,120.06,0.01,-0.01,0.00
-55.73,-30.67,56.79,128.83,183.45,122.09,0.01,-0.01,0.00
-55.71,-30.65,56.77,129.83,182.45,120.06,0.01,-0.01,0.00
-55.72,-30.67,56.79,128.83,183.45,121.08,0.01,-0.01,0.00
-55.72,-30.66,56.79,128.83,183.45,121.08,0.01,-0.01,0.00
-55.72,-30.64,56.79,128.83,183.45,122.09,0.01,-0.01,0.00
-55.70,-30.62,56.77,129.83,183.45,121.08,0.01,-0.01,0.00
-55.71,-30.63,56.77,130.84,183.45,122.09,0.01,-0.01,0.00
-55.70,-30.65,56.76,129.83,183.45,121.08,0.01,-0.01,0.00
-55.70,-30.66,56.76,128.83,182.45,120.06,0.01,-0.01,0.00
-55.71,-30.66,56.78,130.84,182.45,121.08,0.01,-0.01,0.00
-55.70,-30.69,56.77,130.84,183.45,121.08,0.01,-0.01,0.00
-55.71,-30.71,56.77,129.83,182.45,121.08,0.01,-0.01,0.00
-55.70,-30.72,56.76,129.83,183.45,122.09,0.01,-0.01,0.00
-55.70,-30.71,56.74,129.83,184.45,121.08,0.01,-0.01,0.00
-55.70,-30.70,56.76,129.83,183.45,121.08,0.01,-0.01,0.00
