-72.36,-49.11,79.41,192.12,164.39,32.87,0.01,-0.01,0.00
-72.35,-49.09,79.38,193.13,163.38,31.85,0.01,-0.00,0.00
-72.36,-49.11,79.39,193.13,164.39,31.85,0.01,-0.00,0.00
-72.37,-49.10,79.41,193.13,162.38,31.85,0.01,-0.01,0.00
-72.37,-49.14,79.41,193.13,163.38,31.85,0.01,-0.01,0.00
-72.38,-49.15,79.42,193.13,163.38,31.85,0.01,-0.00,0.00
-72.38,-49.16,79.42,193.13,163.38,32.87,0.01,-0.01,0.00
-72.36,-49.17,79.39,193.13,164.39,32.87,0.01,-0.00,0.00
-72.34,-49.15,79.37,192.12,163.38,30.84,0.01,-0.01,0.00
-72.38,-49.15,79.41,192.12,163.38,31.85,0.01,-0.00,0.00
-72.39,-49.15,79.42,193.13,164.39,32.87,0.01,-0.00,0.00
-72.37,-49.14,79.40,193.13,165.39,31.85,0.01,-0.01,0.00
-72.39,-49.12,79.42,194.13,163.38,31.85,0.01,-0.01,0.00
-72.39,-49.14,79.42,192.12,162.38,30.84,0.01,-0.00,0.00
-72.42,-49.16,79.46,191.12,162.38,30.84,0.01,-0.01,0.00
-72.44,-49.16,79.49,192.12,164.39,32.87,0.01,-0.01,0.00
-72.42,-49.13,79.45,193.13,163.38,30.84,0.01,-0.00,0.00
-72.45,-49.15,79.49,191.12,164.39,31.85,0.01,-0.01,0.00
-72.45,-49.11,79.50,194.13,163.38,31.85,0.01,-0.01,0.00
-72.45,-49.14,79.49,193.13,163.38,31.85,0.01,-0.00,0.00
-72.45,-49.16,79.49,193.13,162.38,31.85,0.01,-0.01,0.00
-72.44,-49.18,79.48,194.13,163.38,30.84,0.01,-0.01,0.00
-72.47,-49.21,79.51,192.12,163.38,32.87,0.01,-0.00,0.00
-72.44,-49.20,79.48,192.12,164.39,32.87,0.01,-0.01,0.00
-72.42,-49.16,79.45,193.13,163.38,31.85,0.01,-0.01,0.00
-72.42,-49.17,79.45,193.13,163.38,30.84,0.01,-0.00,0.00
-72.46,-49.18,79.49,193.13,163.38,31.85,0.01,-0.01,0.00
-72.46,-49.19,79.48,191.12,163.38,31.85,0.01,-0.00,0.00
-72.46,-49.17,79.48,192.12,163.38,30.84,0.01,-0.01,0.00
-72.48,-49.17,79.52,193.13,163.38,30.84,0.01,-0.00,0.00
-72.50,-49.18,79.54,192.12,163.38,30.84,0.01,-0.00,-0.00
-72.52,-49.17,79.57,193.13,162.38,30.84,0.01,-0.01,0.00
-72.54,-49.20,79.59,192.12,162.38,31.85,0.01,-0.01,0.00
-72.52,-49.21,79.57,193.13,163.38,32.87,0.01,-0.01,0.00
-72.49,-49.21,79.52,193.13,164.39,31.85,0.01,-0.00,0.00
-72.49,-49.20,79.52,191.12,164.39,31.85,0.01,-0.00,0.00
-72.49,-49.16,79.52,192.12,163.38,30.84,0.01,-0.01,0.00
-72.51,-49.16,79.55,193.13,163.38,32.87,0.01,-0.01,0.00
-72.48,-49.16,79.51,193.13,163.38,31.85,0.01,-0.00,0.00
-72.48,-49.17,79.50,192.12,163.38,32.87,0.01,-0.01,0.00
-72.45,-49.16,79.47,193.13,163.38,32.87,0.01,-0.01,0.00
-72.42,-49.17,79.43,192.12,163.38,31.85,0.01,-0.00,0.00
-72.42,-49.16,79.43,192.12,164.39,29.82,0.01,-0.00,0.00
-72.49,-49.15,79.51,192.12,163.38,31.85,0.01,-0.01,0.00
-72.48,-49.14,79.50,193.13,163.38,31.85,0.01,-0.00,0.00
-72.48,-49.16,79.50,194.13,162.38,30.84,0.01,-0.00,0.00
-72.50,-49.20,79.52,194.13,163.38,30.84,0.01,-0.01,0.00
-72.52,-49.23,79.55,194.13,164.39,31.85,0.01,-0.00,0.00
-72.52,-49.23,79.55,192.12,164.39,29.82,0.01,-0.00,0.00
-72.57,-49.21,79.62,193.13,164.39,31.85,0.01,-0.01,0.00
-72.57,-49.19,79.61,193.13,164.39,33.88,0.01,-0.00,0.00
-72.50,-49.17,79.52,193.13,163.38,30.84,0.01,-0.00,-0.00
-72.53,-49.19,79.55,194.13,163.38,32.87,0.01,-0.00,0.00
-72.49,-49.21,79.50,192.12,163.38,32.87,0.01,-0.00,0.00
-72.46,-49.19,79.46,193.13,163.38,32.87,0.01,-0.01,0.00
-72.43,-49.20,79.43,193.13,162.38,30.84,0.01,-0.01,0.00
-72.45,-49.22,79.46,192.12,164.39,30.84,0.01,-0.00,0.00
-72.49,-49.20,79.50,192.12,164.39,31.85,0.01,-0.01,0.00
-72.49,-49.17,79.50,193.13,162.38,31.85,0.01,-0.01,0.00
-72.48,-49.20,79.49,192.12,163.38,30.84,0.01,-0.00,0.00
-72.51,-49.19,79.52,193.13,163.38,32.87,0.01,-0.01,0.00
-72.48,-49.19,79.48,192.12,163.38,31.85,0.01,-0.00,0.00
-72.47,-49.18,79.48,193.13,163.38,30.84,0.01,-0.00,0.00
-72.50,-49.19,79.51,193.13,162.38,31.85,0.01,-0.01,0.00
-72.49,-49.22,79.50,191.12,164.39,31.85,0.01,-0.01,0.00
-72.49,-49.18,79.50,192.12,164.39,31.85,0.01,-0.01,0.00
-72.50,-49.15,79.50,193.13,163.38,31.85,0.01,-0.00,0.00
-72.49,-49.16,79.49,193.13,164.39,31.85,0.01,-0.00,0.00
-72.50,-49.15,79.49,192.12,164.39,32.87,0.01,-0.01,0.00
-72.47,-49.13,79.46,192.12,164.39,31.85,0.01,-0.00,0.00
-72.48,-49.11,79.46,193.13,164.39,31.85,0.01,-0.01,0.00
-72.48,-49.11,79.47,193.13,164.39,31.85,0.01,-0.01,-0.00
-72.48,-49.10,79.47,192.12,163.38,31.85,0.01,-0.00,-0.00
-72.48,-49.10,79.47,193.13,163.38,31.85,0.01,-0.00,0.00
-72.48,-49.12,79.47,193.13,163.38,31.85,0.01,-0.01,0.00
-72.48,-49.13,79.47,193.13,163.38,31.85,0.01,-0.01,0.00
-72.48,-49.15,79.46,193.13,163.38,30.84,0.01,-0.00,0.00
-72.50,-49.16,79.50,192.12,162.38,31.85,0.01,-0.01,0.00
-72.50,-49.17,79.49,193.13,163.38,32.87,0.01,-0.01,0.00
-72.47,-49.18,79.45,193.13,162.38,31.85,0.01,-0.00,0.00
-72.46,-49.20,79.44,192.12,164.39,31.85,0.01,-0.00,0.00
-72.47,-49.17,79.44,193.13,164.39,31.85,0.01,-0.01,-0.00
-72.47,-49.17,79.45,193.13,164.39,31.85,0.01,-0.00,0.00
-72.47,-49.16,79.45,190.11,164.39,30.84,0.01,-0.00,0.00
-72.50,-49.11,79.49,193.13,163.38,31.85,0.01,-0.01,0.00
-72.50,-49.13,79.49,193.13,163.38,31.85,0.01,-0.01,0.00
-72.50,-49.14,79.48,193.13,163.38,31.85,0.01,-0.00,0.00
-72.49,-49.15,79.47,193.13,163.38,31.85,0.01,-0.01,0.00
-72.49,-49.16,79.47,192.12,164.39,31.85,0.01,-0.00,0.00
-72.49,-49.14,79.47,191.12,165.39,30.84,0.01,-0.00,-0.00
-72.52,-49.09,79.52,192.12,163.38,30.84,0.01,-0.01,0.00
-72.55,-49.10,79.54,193.13,164.39,31.85,0.01,-0.01,0.00
-72.54,-49.10,79.54,195.14,163.38,32.87,0.01,-0.01,0.00
-72.50,-49.14,79.49,193.13,164.39,33.88,0.01,-0.00,0.00
-72.45,-49.13,79.42,193.13,163.38,32.87,0.01,-0.00,0.00
-72.42,-49.14,79.39,193.13,164.39,31.85,0.01,-0.00,0.00
-72.43,-49.13,79.39,192.12,164.39,31.85,0.01,-0.00,0.00
-72.44,-49.11,79.40,194.13,163.38,30.84,0.01,-0.00,0.00
-72.47,-49.14,79.44,194.13,163.38,31.85,0.01,-0.00,0.00
-72.47,-49.17,79.44,193.13,163.38,31.85,0.01,-0.01,0.00
-72.47,-49.18,79.44,192.12,162.38,31.85,0.01,-0.01,0.00
-72.46,-49.19,79.43,192.12,163.38,32.87,0.01,-0.01,0.00
-72.43,-49.18,79.40,192.12,164.39,31.85,0.01,-0.01,0.00
-72.45,-49.15,79.41,193.13,164.39,31.85,0.01,-0.01,0.00
-72.45,-49.15,79.42,193.13,163.38,31.85,0.01,-0.00,0.00
-72.45,-49.16,79.42,192.12,163.38,30.84,0.01,-0.01,0.00
-72.48,-49.15,79.45,193.13,163.38,32.87,0.01,-0.00,-0.00
-72.46,-49.16,79.42,192.12,164.39,31.85,0.01,-0.01,0.00
-72.46,-49.14,79.42,192.12,162.38,31.85,0.01,-0.01,0.00
-72.46,-49.15,79.42,192.12,163.38,31.85,0.01,-0.00,0.00
-72.46,-49.15,79.42,194.13,164.39,31.85,0.01,-0.01,0.00
-72.47,-49.16,79.42,192.12,163.38,30.84,0.01,-0.00,0.00
-72.49,-49.15,79.46,193.13,163.38,32.87,0.01,-0.00,0.00
-72.46,-49.16,79.42,193.13,163.38,31.85,0.01,-0.00,0.00
-72.47,-49.17,79.42,192.12,163.38,32.87,0.01,-0.01,0.00
-72.44,-49.16,79.38,192.12,163.38,30.84,0.01,-0.00,0.00
-72.47,-49.16,79.42,192.12,164.39,31.85,0.01,-0.00,0.00
-72.48,-49.14,79.43,193.13,163.38,31.85,0.01,-0.01,0.00
-72.48,-49.15,79.43,193.13,163.38,31.85,0.01,-0.01,0.00
-72.48,-49.16,79.43,193.13,163.38,30.84,0.01,-0.00,0.00
-72.50,-49.18,79.46,192.12,164.39,31.85,0.01,-0.01,0.00
-72.51,-49.15,79.46,191.12,163.38,30.84,0.01,-0.01,0.00
-72.53,-49.14,79.49,192.12,164.39,31.85,0.01,-0.00,0.00
-72.52,-49.12,79.49,191.12,165.39,30.84,0.01,-0.00,0.00
-72.56,-49.07,79.54,193.13,164.39,31.85,0.01,-0.01,-0.00
-72.55,-49.07,79.53,193.13,164.39,31.85,0.01,-0.00,0.00
-72.54,-49.07,79.52,194.13,163.38,33.88,0.01,-0.01,0.00
-72.48,-49.10,79.44,193.13,163.38,31.85,0.01,-0.00,0.00
-72.48,-49.12,79.43,193.13,164.39,32.87,0.01,-0.00,0.00
-72.45,-49.11,79.41,193.13,163.38,31.85,0.01,-0.01,0.00
-72.45,-49.13,79.41,192.12,164.39,30.84,0.01,-0.00,0.00
-72.48,-49.11,79.45,193.13,162.38,30.84,0.01,-0.00,0.00
-72.50,-49.14,79.48,193.13,163.38,31.85,0.01,-0.01,-0.00
-72.50,-49.16,79.47,193.13,163.38,31.85,0.01,-0.00,0.00
-72.49,-49.17,79.46,193.13,163.38,31.85,0.01,-0.01,0.00
-72.49,-49.18,79.46,192.12,164.39,31.85,0.01,-0.01,0.00
-72.49,-49.15,79.46,192.12,164.39,30.84,0.01,-0.00,-0.00
-72.52,-49.13,79.50,192.12,163.38,30.84,0.01,-0.00,0.00
-72.54,-49.13,79.52,193.13,163.38,30.84,0.01,-0.01,0.00
-72.56,-49.15,79.55,194.13,163.38,31.85,0.01,-0.01,0.00
-72.55,-49.17,79.53,192.12,163.38,30.84,0.01,-0.00,-0.00
-72.56,-49.17,79.56,192.12,163.38,32.87,0.01,-0.00,0.00
-72.53,-49.16,79.51,193.13,164.39,31.85,0.01,-0.01,0.00
-72.53,-49.15,79.51,193.13,163.38,30.84,0.01,-0.01,0.00
-72.54,-49.17,79.53,193.13,162.38,31.85,0.01,-0.00,0.00
-72.53,-49.19,79.51,193.13,163.38,31.85,0.01,-0.01,0.00
-72.52,-49.20,79.50,193.13,164.39,32.87,0.01,-0.00,0.00
-72.48,-49.18,79.46,194.13,153.35,49.09,0.02,0.00,-0.00
-71.82,-49.27,78.84,192.12,165.39,55.17,0.14,0.09,-0.02
-70.84,-48.98,78.04,189.11,180.44,60.24,0.23,0.25,-0.08
-69.72,-48.31,77.30,182.07,197.50,65.31,0.35,0.42,-0.16
-68.59,-47.19,76.65,172.03,217.57,49.09,0.40,0.52,-0.30
-67.89,-45.58,76.49,165.00,191.48,88.63,0.27,0.59,-0.47
-65.94,-43.95,74.84,201.16,221.58,90.66,0.29,0.90,-0.62
-64.13,-42.42,73.76,180.07,188.47,59.23,0.39,1.18,-0.74
-63.00,-40.90,73.52,188.10,201.51,18.67,0.54,1.09,-1.05
-62.85,-39.57,74.73,177.05,175.42,12.59,0.61,0.93,-1.10
-62.84,-38.75,75.78,182.07,179.44,39.96,0.45,0.79,-1.06
-62.23,-37.94,76.02,182.07,162.38,57.20,0.47,0.81,-1.03
-61.02,-37.62,75.11,175.04,194.49,59.23,0.14,0.95,-0.80
-59.90,-36.70,74.08,153.94,189.47,57.20,-0.12,1.02,-0.78
-58.94,-35.52,73.90,155.95,196.50,56.19,0.45,1.04,-0.87
-58.30,-34.16,74.24,141.89,222.59,45.03,0.63,0.90,-1.09
-57.99,-32.45,74.60,142.89,229.61,49.09,0.27,0.87,-1.13
-57.56,-30.82,74.52,152.94,175.42,78.49,-0.01,0.89,-1.07
-56.49,-30.10,73.65,133.85,174.42,49.09,0.24,1.00,-1.01
-55.83,-29.24,74.06,134.85,202.52,43.01,0.66,0.95,-0.87
-55.52,-28.37,74.87,119.78,231.62,59.23,0.68,0.81,-0.89
-55.13,-26.96,75.15,116.77,228.61,48.08,0.41,0.75,-0.85
-54.90,-25.79,75.46,107.73,210.54,52.13,0.24,0.73,-0.84
-54.67,-24.74,75.68,118.78,195.49,51.12,0.31,0.62,-0.79
-54.46,-24.21,75.90,103.71,192.48,46.05,0.38,0.58,-0.73
-54.39,-23.63,76.31,93.66,199.51,51.12,0.42,0.46,-0.59
-54.31,-23.08,76.49,104.71,207.53,54.16,0.31,0.40,-0.45
-54.18,-22.90,76.49,91.65,218.57,54.16,0.20,0.39,-0.28
-54.16,-22.44,76.57,98.69,216.56,45.03,0.19,0.32,-0.27
-54.37,-22.33,76.66,91.65,231.62,34.89,-0.01,0.17,-0.18
-54.81,-22.17,77.15,88.64,202.52,49.09,0.01,0.07,-0.05
-55.05,-22.16,77.12,79.60,226.60,58.21,0.01,0.03,-0.05
-55.16,-21.86,77.13,90.65,221.58,66.33,0.16,0.10,0.04
-55.18,-21.76,76.82,70.55,270.75,78.49,0.07,0.13,-0.02
-55.29,-20.54,76.66,79.60,282.79,54.16,0.11,0.17,-0.43
-55.61,-19.34,77.04,77.59,248.67,72.41,0.16,0.19,-0.67
-55.70,-18.15,76.91,76.58,230.61,66.33,0.19,0.24,-0.73
-55.79,-17.26,76.77,92.66,205.53,57.20,0.15,0.26,-0.70
-55.99,-16.89,76.73,82.61,166.39,63.28,0.12,0.20,-0.69
-56.02,-16.90,76.38,90.65,203.52,51.12,-0.02,0.20,-0.24
-56.13,-17.31,76.21,66.54,197.50,41.99,-0.08,0.15,-0.03
-56.31,-17.47,76.29,56.49,258.71,24.75,0.00,0.09,0.11
-56.94,-16.92,77.22,65.53,253.69,48.08,0.02,-0.07,-0.03
-57.24,-16.62,77.46,72.56,248.67,79.51,0.02,0.02,-0.04
-57.33,-16.36,76.98,37.40,308.88,76.46,0.03,0.06,-0.12
-57.60,-15.14,77.04,47.45,295.84,66.33,0.09,0.10,-0.52
-57.89,-13.70,77.18,48.45,285.80,73.42,0.09,0.16,-0.77
-58.11,-12.28,77.17,65.53,251.69,65.31,0.09,0.21,-0.92
-58.34,-11.30,77.20,62.52,247.67,61.26,0.16,0.21,-0.95
-58.54,-10.57,77.26,62.52,215.56,54.16,0.15,0.21,-0.82
-58.77,-10.12,77.29,51.47,224.59,48.08,0.10,0.16,-0.69
-59.06,-9.54,77.45,47.45,233.62,48.08,0.08,0.13,-0.66
-59.31,-8.93,77.71,22.33,287.81,66.33,0.15,0.15,-0.62
-59.53,-7.61,77.81,29.36,272.76,66.33,0.13,0.19,-0.81
-59.69,-6.35,77.83,9.27,286.81,60.24,0.14,0.26,-0.94
-59.93,-4.51,78.05,21.32,268.74,62.27,0.16,0.26,-1.17
-60.12,-3.04,78.17,20.32,281.79,59.23,0.20,0.30,-1.24
-60.37,-1.36,78.40,12.28,267.74,64.30,0.19,0.31,-1.44
-60.54,0.31,78.58,-5.80,297.84,66.33,0.31,0.38,-1.51
-60.72,2.45,78.79,-12.83,301.86,47.06,0.25,0.41,-1.68
-60.95,4.63,79.21,2.24,254.70,61.26,0.21,0.38,-1.86
-61.15,6.37,79.28,-9.82,251.69,63.28,0.29,0.44,-1.84
-61.41,8.05,79.24,-7.81,228.61,40.98,0.26,0.40,-1.80
-61.57,9.67,79.68,-33.93,240.65,53.14,0.31,0.43,-1.70
