156.24,-19.66,98.44,81.44,233.20,-32.24,0.03,0.03,0.00
156.33,-19.57,98.53,83.43,233.20,-35.28,0.07,0.08,-0.03
156.46,-19.53,98.65,83.43,232.19,-39.33,0.07,0.12,-0.04
156.52,-19.51,98.92,85.42,229.14,-43.37,0.10,0.10,-0.02
156.48,-19.56,99.39,87.41,229.14,-42.36,0.19,0.06,-0.01
156.47,-19.63,99.82,93.37,230.16,-42.36,0.23,0.05,-0.02
156.43,-19.81,100.31,93.37,235.23,-37.30,0.28,0.01,-0.03
156.45,-19.96,100.54,92.38,240.30,-33.26,0.24,0.01,-0.01
156.54,-20.06,100.55,91.38,238.27,-35.28,0.17,0.02,0.00
156.60,-20.15,100.57,88.40,236.24,-39.33,0.14,0.03,0.02
156.63,-20.21,100.65,84.42,235.23,-41.35,0.09,0.03,0.04
156.65,-20.18,100.76,82.43,235.23,-41.35,0.08,0.03,0.05
156.62,-20.12,100.85,79.45,236.24,-43.37,0.06,-0.00,0.06
156.57,-19.99,100.94,83.43,235.23,-42.36,0.03,-0.02,0.06
156.55,-19.96,100.99,81.44,235.23,-44.38,0.02,-0.00,0.05
156.53,-19.86,101.09,84.42,237.25,-47.42,0.03,0.00,0.02
156.50,-19.77,101.27,85.42,236.24,-46.41,0.06,0.01,-0.01
156.51,-19.72,101.41,89.39,237.25,-45.40,0.07,0.02,-0.02
156.56,-19.72,101.51,86.41,235.23,-45.40,0.07,0.04,-0.05
156.60,-19.66,101.62,86.41,238.27,-46.41,0.09,0.04,-0.07
156.65,-19.56,101.70,86.41,237.25,-46.41,0.06,0.02,-0.07
156.66,-19.52,101.73,86.41,235.23,-43.37,0.01,0.01,-0.05
156.68,-19.49,101.69,87.41,232.19,-44.38,0.00,-0.01,-0.04
156.65,-19.52,101.74,86.41,232.19,-45.40,0.03,-0.03,-0.03
156.58,-19.54,101.80,87.41,235.23,-45.40,0.02,-0.05,-0.01
156.52,-19.56,101.83,88.40,235.23,-44.38,0.00,-0.06,-0.00
156.49,-19.62,101.78,87.41,234.21,-44.38,-0.04,-0.05,0.01
156.44,-19.67,101.78,86.41,233.20,-42.36,-0.01,-0.04,0.02
156.42,-19.71,101.73,86.41,234.21,-44.38,-0.01,-0.04,0.02
156.40,-19.73,101.72,86.41,234.21,-47.42,-0.02,-0.03,0.02
156.35,-19.75,101.79,85.42,236.24,-46.41,-0.01,-0.04,0.02
156.28,-19.72,101.81,88.40,237.25,-46.41,-0.02,-0.05,0.02
156.21,-19.75,101.78,88.40,235.23,-46.41,-0.06,-0.06,0.01
156.14,-19.78,101.78,86.41,236.24,-45.40,-0.05,-0.06,0.00
156.09,-19.72,101.74,86.41,235.23,-47.42,-0.05,-0.08,-0.02
156.00,-19.65,101.75,86.41,236.24,-44.38,-0.06,-0.07,-0.04
155.99,-19.61,101.67,87.41,230.16,-44.38,-0.06,-0.04,-0.03
155.98,-19.65,101.70,88.40,231.17,-44.38,-0.01,-0.03,-0.02
155.98,-19.71,101.69,88.40,233.20,-44.38,-0.02,-0.02,-0.02
